timestamp_utc,symbol,source,published_at,title,summary,url,prompt,sentiment_score
2026-05-29T20:07:43+00:00,BSX,google_news,2026-05-27T17:12:45+00:00,Boston Scientific Hits Two-Year Low After Watchman Device Warning - TechStock²,Boston Scientific Hits Two-Year Low After Watchman Device Warning &nbsp;&nbsp; TechStock²,https://news.google.com/rss/articles/CBMijwFBVV95cUxNbmU0Wlh3NHJBLXRWSkJPTnF3OHV5NVpaWVNRbHZETHU5S3N2dU4zQjZBZ3JwRXRvNmUtTUhiSUJTS0ptYzlhYl91OVhJWHhCUEJzNlFVamlfS1N6ak8wdjZOR1l3aHI3eUdFZmRsV2JtTUI5c09OSURmRjNqVk50MjFqbEE0S25PZ1Fya3N6dw?oc=5,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Boston Scientific Hits Two-Year Low After Watchman Device Warning - TechStock². Summary: Boston Scientific Hits Two-Year Low After Watchman Device Warning &nbsp;&nbsp; TechStock²",-1.0
2026-05-29T20:07:43+00:00,ACN,yahoo,2026-05-27T17:32:29+00:00,May 2026 Dividend Stocks To Enhance Your Portfolio,"The United States market has shown impressive growth, rising 2.5% over the last week and 26% over the past year, with earnings projected to increase by 17% annually. In this thriving environment, selecting dividend stocks that offer both stability and potential for income can be a strategic move to enhance your portfolio.",https://finance.yahoo.com/markets/stocks/articles/may-2026-dividend-stocks-enhance-173229315.html?.tsrc=rss,"Ticker: ACN. Company: ACN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: May 2026 Dividend Stocks To Enhance Your Portfolio. Summary: The United States market has shown impressive growth, rising 2.5% over the last week and 26% over the past year, with earnings projected to increase by 17% annually. In this thriving environment, selecting dividend stocks that offer both stability and potential for income can be a strategic move to enhance your portfolio.",1.0
2026-05-29T20:07:43+00:00,ROP,google_news,2026-05-27T17:57:14+00:00,Roche Holding AG stock: What investors should watch as Roche expands its diagnostics and medicines p - AD HOC NEWS,Roche Holding AG stock: What investors should watch as Roche expands its diagnostics and medicines p &nbsp;&nbsp; AD HOC NEWS,https://news.google.com/rss/articles/CBMiygFBVV95cUxQMElZTDV0bE53VXkzQVJGTkE5ME0tdVdPWTZFZ3dXUURxOFdZamhNLWlEaGlaaTRINnNGSTI1d2dKTG8wLXZZMEhJWEFGVlZQelY0Rmtna0VkVFU4Y1lXZlc4Mm9oSFpMUFhVOHMwYklPMmpaYVpZQmtJRkVVMTVwOWEtd2tmUUd2UHdMbXFnT0lSNXd2MzgwSEpsQmtGMllSbFNhelRTcEFMQjc2djZYdmhETDVpdUpkN0FIb2xJVHhTUnB0MUpRMllB?oc=5,"Ticker: ROP. Company: ROP. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Roche Holding AG stock: What investors should watch as Roche expands its diagnostics and medicines p - AD HOC NEWS. Summary: Roche Holding AG stock: What investors should watch as Roche expands its diagnostics and medicines p &nbsp;&nbsp; AD HOC NEWS",1.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T18:07:27+00:00,Top Midday Decliners,Zscaler (ZS) shares plunged 31% intraday after the company issued a fiscal Q4 revenue outlook that m,https://finance.yahoo.com/markets/stocks/articles/top-midday-decliners-180727086.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Top Midday Decliners. Summary: Zscaler (ZS) shares plunged 31% intraday after the company issued a fiscal Q4 revenue outlook that m",0.0
2026-05-29T20:07:43+00:00,DVN,google_news,2026-05-27T18:24:19+00:00,Why DY Stock Has Surged Over 30% Today - Stocktwits,Why DY Stock Has Surged Over 30% Today &nbsp;&nbsp; Stocktwits,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQMEJ0TExPS2pMX3d4RndtYVZhZmlmNDlJRlh4N2VXTkZrUG16VC1BMWFpb2hXdTdoT2hrTlYxeHNLampsYTFjRWF3ai1mcTFCNVVzUHFuel9LX00zeEYtS19ycGdEM0JnbGh3d0xiNXdJd0JNeC1vbzc2T1B6U0JmVGNQZi01c2JnWHlwYWl1SWJpZWVBb0xyWGtYOTZnSzN2dThINnQyTmlwRGhQSFdvYmRwV3lUOUZHX3cyTnM4RWxmaTc2WEdGanVGM3VwMFQ1ZFl3?oc=5,"Ticker: DVN. Company: DVN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Why DY Stock Has Surged Over 30% Today - Stocktwits. Summary: Why DY Stock Has Surged Over 30% Today &nbsp;&nbsp; Stocktwits",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T18:35:00+00:00,Boston Scientific Is Betting $1.5 Billion on a Massive Market -- and Wall Street Is Paying Attention,The medical device giant just opened its wallet for a stake in a privately held company with a groundbreaking product.,https://www.fool.com/investing/2026/05/27/boston-scientific-is-betting-15-billion-on-massive/?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Boston Scientific Is Betting $1.5 Billion on a Massive Market -- and Wall Street Is Paying Attention. Summary: The medical device giant just opened its wallet for a stake in a privately held company with a groundbreaking product.",0.0
2026-05-29T20:07:43+00:00,CF,google_news,2026-05-27T18:53:13+00:00,GE Stock | Should You Buy Before Earnings? | GE Aerospace Stock Analysis Zeekr (58kjZIId0E) - Mshale,GE Stock | Should You Buy Before Earnings? | GE Aerospace Stock Analysis Zeekr (58kjZIId0E) &nbsp;&nbsp; Mshale,https://news.google.com/rss/articles/CBMiW0FVX3lxTE80M0pUamJOUVhoM2ViUFZ0V2NvQm8tcGFmZEZJTEVQc19IWDlRcUlkejBtWm4xSE03YUlyQzVQQlpWb1lFM0poaTYzZnh6TXEzZ0ZRcjJ0ZU5QWFE?oc=5,"Ticker: CF. Company: CF. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: GE Stock | Should You Buy Before Earnings? | GE Aerospace Stock Analysis Zeekr (58kjZIId0E) - Mshale. Summary: GE Stock | Should You Buy Before Earnings? | GE Aerospace Stock Analysis Zeekr (58kjZIId0E) &nbsp;&nbsp; Mshale",1.0
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-27T18:57:53+00:00,"BofA Securities Analyst Sees Intuit Rebound Despite Layoffs, DIY Tax Weakness, AI Pressure - Benzinga","BofA Securities Analyst Sees Intuit Rebound Despite Layoffs, DIY Tax Weakness, AI Pressure &nbsp;&nbsp; Benzinga",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQVVQ1d0hlLWR6SlJmRW5tUnpTejM2cVVWd1VoV1lUWE5zUlV2cThqSmNMZlREUEZzVEk3Z3M2M3UtNnlLUFIyemp0MjhTRUwzcnZERWNHTDR3OEtDcEY2RkNHSDJqX3Jza0NEY0hQMWVma210MUpjQmI3ZjAwU2RITFpWNFNaMGU3LXc5dHhnTFZUSURpVWpBeGNyelFPTjhJRlhQaWpVTjB1N0xLUFlsaWVrRk9PQWV4RTgwVHZwTS1paXFxMDluZVZmV1pvU1hKV1JJRmVma2ZXX3Y5SHhF?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: BofA Securities Analyst Sees Intuit Rebound Despite Layoffs, DIY Tax Weakness, AI Pressure - Benzinga. Summary: BofA Securities Analyst Sees Intuit Rebound Despite Layoffs, DIY Tax Weakness, AI Pressure &nbsp;&nbsp; Benzinga",0.0
2026-05-29T20:07:43+00:00,INTU,yahoo,2026-05-27T19:34:00+00:00,"Intuit seen benefitting from AI tailwinds, says Bank of America","Intuit Inc (NASDAQ:INTU, XETRA:ITU) was reinstated with a ‘Buy’ rating and a $400 price target by Bank of America, which said the financial software company’s current valuation does not fully reflect the strength of its business, growth profile, and profitability. The bank said it values...",https://www.proactiveinvestors.com/companies/news/1092997/intuit-seen-benefitting-from-ai-tailwinds-says-bank-of-america-1092997.html?.tsrc=rss,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Intuit seen benefitting from AI tailwinds, says Bank of America. Summary: Intuit Inc (NASDAQ:INTU, XETRA:ITU) was reinstated with a ‘Buy’ rating and a $400 price target by Bank of America, which said the financial software company’s current valuation does not fully reflect the strength of its business, growth profile, and profitability. The bank said it values...",1.0
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-27T19:52:24+00:00,Why Intuit stock plummeted this week - MSN,Why Intuit stock plummeted this week &nbsp;&nbsp; MSN,https://news.google.com/rss/articles/CBMilAFBVV95cUxQMHRRYTRmeUlhb3dMNENhTlFmbHRFRVhnN3FKWjI4cDNEaVZ2M2psTWZWS3hKVEc2cW9LNVRGRmV0TzBQR1g5aUJvamFqVDBEbTI1aW05RmpBNnJGcjV6R2hLckNsdmx2SXRqQ2JlaEdYS3RqN3BkUWc3TTVWdms5VzVkc2JONm9GX09VMFFwbnpFQTVF?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Why Intuit stock plummeted this week - MSN. Summary: Why Intuit stock plummeted this week &nbsp;&nbsp; MSN",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T20:11:50+00:00,US Equity Markets Higher After Drop in Crude Oil Prices,US equity indexes were higher on Wednesday after a decline in crude oil prices and government bond y,https://finance.yahoo.com/markets/stocks/articles/us-equity-markets-higher-drop-201150240.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: US Equity Markets Higher After Drop in Crude Oil Prices. Summary: US equity indexes were higher on Wednesday after a decline in crude oil prices and government bond y",-0.3333333333333333
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-27T20:15:27+00:00,INTU Stock Quote Price and Forecast - CNN,INTU Stock Quote Price and Forecast &nbsp;&nbsp; CNN,https://news.google.com/rss/articles/CBMiUEFVX3lxTE14Z0FlY2lWeU01WVhBbVNxc29sZ3ZIakstSkRWT2pkWUk5VjVwLUJnN0Z5R2V1SzlaN0piNGREN0ZLTDFaNVlvMlVoZm1NT0xN?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: INTU Stock Quote Price and Forecast - CNN. Summary: INTU Stock Quote Price and Forecast &nbsp;&nbsp; CNN",0.0
2026-05-29T20:07:43+00:00,TTD,google_news,2026-05-27T20:26:20+00:00,The Trade Desk shares are edging higher Wednesday: What's going on? - MSN,The Trade Desk shares are edging higher Wednesday: What's going on? &nbsp;&nbsp; MSN,https://news.google.com/rss/articles/CBMitAFBVV95cUxNRHNubmZzeTRCWk9NcHEwTHlybDFGV2hYUVVGUkpqYnRhcTZ3eHo3dmwyeV96RDdKT0xBLUpaMmIyOEhDWjAzWWRRUzk0UkQ2ZFlDTU9TenFxTkhOY1lIWnZYYThpSDlHNFpITERfZUJlTzhTXzdYR2N0c2xiVVYwWHo1aHpmeUg2dzRUd1Vick9JdzJTb1hBV0pET0p3b094QjJQcEczeWEza2p4OTdpdU1scmU?oc=5,"Ticker: TTD. Company: TTD. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: The Trade Desk shares are edging higher Wednesday: What's going on? - MSN. Summary: The Trade Desk shares are edging higher Wednesday: What's going on? &nbsp;&nbsp; MSN",1.0
2026-05-29T20:07:43+00:00,APA,google_news,2026-05-27T20:33:26+00:00,"APA (APA) executive’s 5,000 RSUs vest as shares with tax withholding - Stock Titan","APA (APA) executive’s 5,000 RSUs vest as shares with tax withholding &nbsp;&nbsp; Stock Titan",https://news.google.com/rss/articles/CBMiowFBVV95cUxOUU9Kbmo5QjBrMUFNVTJvRkhXdFVPbW03TFl1bzNzUzE5V2NyWTlwdkR2RDFSSWRFc2FLdXBwSTRSS3ozUWpuM1MzUm1iRmhHdWpsZnVDX1B6RDEzdUZERGd1eVlUd1NnNVp2N2twaGpjQXdxMlo2M2FBN3l6V0IySi0tYTRGSmtXamktRFhoaXVwRDh3cG9Oa0xRUm4xTHVTendn?oc=5,"Ticker: APA. Company: APA. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: APA (APA) executive’s 5,000 RSUs vest as shares with tax withholding - Stock Titan. Summary: APA (APA) executive’s 5,000 RSUs vest as shares with tax withholding &nbsp;&nbsp; Stock Titan",0.0
2026-05-29T20:07:43+00:00,DVN,yahoo,2026-05-27T20:35:36+00:00,Stocks Settle Mixed on Conflicting US-Iran Signals,"The S&amp;P 500 Index ($SPX ) (SPY ) on Wednesday closed up +0.02%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed up +0.36%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) closed down -0.09%. June E-mini S&amp;P futures (ESM26 ) rose +0.04%, and June E-mini Nasdaq futures...",https://www.barchart.com/story/news/2161103/stocks-settle-mixed-on-conflicting-us-iran-signals?.tsrc=rss,"Ticker: DVN. Company: DVN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Stocks Settle Mixed on Conflicting US-Iran Signals. Summary: The S&amp;P 500 Index ($SPX ) (SPY ) on Wednesday closed up +0.02%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed up +0.36%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) closed down -0.09%. June E-mini S&amp;P futures (ESM26 ) rose +0.04%, and June E-mini Nasdaq futures...",0.0
2026-05-29T20:07:43+00:00,APA,yahoo,2026-05-27T20:35:36+00:00,Stocks Settle Mixed on Conflicting US-Iran Signals,"The S&amp;P 500 Index ($SPX ) (SPY ) on Wednesday closed up +0.02%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed up +0.36%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) closed down -0.09%. June E-mini S&amp;P futures (ESM26 ) rose +0.04%, and June E-mini Nasdaq futures...",https://www.barchart.com/story/news/2161103/stocks-settle-mixed-on-conflicting-us-iran-signals?.tsrc=rss,"Ticker: APA. Company: APA. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Stocks Settle Mixed on Conflicting US-Iran Signals. Summary: The S&amp;P 500 Index ($SPX ) (SPY ) on Wednesday closed up +0.02%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed up +0.36%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) closed down -0.09%. June E-mini S&amp;P futures (ESM26 ) rose +0.04%, and June E-mini Nasdaq futures...",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T20:48:00+00:00,Boston Scientific Is the Worst Performing S&P 500 Stock. Here’s Why.,"The medical device maker flags a drop in stand-alone procedures for its Watchman heart implant, hitting its near-term growth forecast.",https://finance.yahoo.com/m/7e2495bc-64b8-38c4-8214-04784321881e/boston-scientific-is-the.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Boston Scientific Is the Worst Performing S&P 500 Stock. Here’s Why.. Summary: The medical device maker flags a drop in stand-alone procedures for its Watchman heart implant, hitting its near-term growth forecast.",0.0
2026-05-29T20:07:43+00:00,FISV,google_news,2026-05-27T20:48:22+00:00,What you need to know ahead of Fiserv's earnings release - MSN,What you need to know ahead of Fiserv's earnings release &nbsp;&nbsp; MSN,https://news.google.com/rss/articles/CBMixgFBVV95cUxNSjlaVDdaWUN5Yjc1eTR5LVFqR2ZxSHFLR295aTRLTzEwZjZwdEk1UDhCU3JjaHI2WUd4V2xESk5HdS1TRlZBQWNJZjFNS1EzTTB5YnZqTnBiQnI1ZzBONk5EM3dsTWpKdUZtQTJ2SVV0Q0tpWXpfSElHbVplT3hJYzVBMHJVMS1PbWJ1RUtod1d2R0owRDFMU2lid2lPVmZDYmpHcW5iX0czOUJvZklqOF9DaV8zc0dZUXdMSVZPODdPNkN5UVE?oc=5,"Ticker: FISV. Company: FISV. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: What you need to know ahead of Fiserv's earnings release - MSN. Summary: What you need to know ahead of Fiserv's earnings release &nbsp;&nbsp; MSN",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T21:00:05+00:00,"US Equity Indexes Edge Higher as Crude Oil Slumps, Tech Giants Take Breather",US equity indexes ground higher amid a slump in crude oil prices as investors parsed ongoing talks t,https://finance.yahoo.com/markets/stocks/articles/us-equity-indexes-edge-higher-210005336.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: US Equity Indexes Edge Higher as Crude Oil Slumps, Tech Giants Take Breather. Summary: US equity indexes ground higher amid a slump in crude oil prices as investors parsed ongoing talks t",0.0
2026-05-29T20:07:43+00:00,ACN,yahoo,2026-05-27T21:10:02+00:00,Nutanix (NTNX) Q3 Earnings and Revenues Top Estimates,"Nutanix (NTNX) delivered earnings and revenue surprises of +35.10% and +2.53%, respectively, for the quarter ended April 2026. Do the numbers hold clues to what lies ahead for the stock?",https://finance.yahoo.com/markets/stocks/articles/nutanix-ntnx-q3-earnings-revenues-211002912.html?.tsrc=rss,"Ticker: ACN. Company: ACN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Nutanix (NTNX) Q3 Earnings and Revenues Top Estimates. Summary: Nutanix (NTNX) delivered earnings and revenue surprises of +35.10% and +2.53%, respectively, for the quarter ended April 2026. Do the numbers hold clues to what lies ahead for the stock?",0.0
2026-05-29T20:07:43+00:00,ACN,google_news,2026-05-27T21:10:02+00:00,Nutanix (NTNX) Q3 Earnings and Revenues Top Estimates - Yahoo! Finance Canada,Nutanix (NTNX) Q3 Earnings and Revenues Top Estimates &nbsp;&nbsp; Yahoo! Finance Canada,https://news.google.com/rss/articles/CBMiigFBVV95cUxOb0tHejU5a083b0lud2ZCTW5JSzhKUk5hR1RDWWVKWWQ5eHdxVThQSng2dXJqcG5ReVE4WlZhTDk2ZF9wVW1ISEtnb01Qa1Q5R1JQY1p2S2hTTlhTNzR3dmRDTkZ3ZzhPblJoRVRWVzR1NlQtREZ6U25nX29SV3FMT1V2cHh6WUdDUmc?oc=5,"Ticker: ACN. Company: ACN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Nutanix (NTNX) Q3 Earnings and Revenues Top Estimates - Yahoo! Finance Canada. Summary: Nutanix (NTNX) Q3 Earnings and Revenues Top Estimates &nbsp;&nbsp; Yahoo! Finance Canada",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T21:31:11+00:00,"Stock Market Today, May 27: Boston Scientific Plunges After Reiterating Underwhelming Full Year Growth Guidance","Investors weigh softer WATCHMAN and urology demand against a still-active device pipeline and capital deployment moves, today, May 27, 2026.",https://www.fool.com/coverage/stock-market-today/2026/05/27/stock-market-today-may-27-boston-scientific-plunges-after-reiterating-underwhelming-full-year-growth-guidance/?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Stock Market Today, May 27: Boston Scientific Plunges After Reiterating Underwhelming Full Year Growth Guidance. Summary: Investors weigh softer WATCHMAN and urology demand against a still-active device pipeline and capital deployment moves, today, May 27, 2026.",1.0
2026-05-29T20:07:43+00:00,BSX,google_news,2026-05-27T21:31:42+00:00,"Stock Market Today, May 27: Boston Scientific Plunges After Reiterating Underwhelming Full Year Growth Guidance - The Globe and Mail","Stock Market Today, May 27: Boston Scientific Plunges After Reiterating Underwhelming Full Year Growth Guidance &nbsp;&nbsp; The Globe and Mail",https://news.google.com/rss/articles/CBMiogJBVV95cUxPd2ZkbmRfZERKaTlEamlpNDZSU1NYZzhZVldJU185S1ZHUWhuVEUzWUc0ODhoN1hRYUt1WkV4dVJjcHkwQnBwV1pMVk9pVC1SOTViVHZFeEhCZjNOOC0tUWU1TGllMlhLUXJURXAyeG1SUmtqX25IVVVBTWVQTjFyeHRxb1lqLS1zeWFCLWpRTjZqMWRwb0JMaVdCMmstSWJITDYwT0QzNXZLZXcteXp6QjVGMXp2V3lKZjVoVWVfR21Ld3FLSzRBMVJKVDI3WFQxRVRkeHBJakZSYW1SYTJDMnVqVGpfYUlUNlZNMHloVHNjT09mOGxkWWQxZTZrOWRYRGVCRmwxVnNjaTZ5b2Y4cm1ZdnJ0ZE9jbWxmSTRuZnd3QQ?oc=5,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Stock Market Today, May 27: Boston Scientific Plunges After Reiterating Underwhelming Full Year Growth Guidance - The Globe and Mail. Summary: Stock Market Today, May 27: Boston Scientific Plunges After Reiterating Underwhelming Full Year Growth Guidance &nbsp;&nbsp; The Globe and Mail",1.0
2026-05-29T20:07:43+00:00,BSX,google_news,2026-05-27T21:44:43+00:00,Boston Scientific (BSX) Plunges 10.3% to $51.69 - AlphaStreet,Boston Scientific (BSX) Plunges 10.3% to $51.69 &nbsp;&nbsp; AlphaStreet,https://news.google.com/rss/articles/CBMifkFVX3lxTE5tNG1jemhCaWlrRUNoajRZQUZIWXBTQ1BwbHIyTlZRV2cwYXJzWDdLMmxua1FUMHJiRmkxZE1uWGk1U2hrQVlsQjd1S3FOZVBCQnEwSkMwYzRQdHFDc05pbC0tNVJNZVlNRDJIZUhaUDVUWXFyLUZaRmc4eWJCQdIBfkFVX3lxTE5tNG1jemhCaWlrRUNoajRZQUZIWXBTQ1BwbHIyTlZRV2cwYXJzWDdLMmxua1FUMHJiRmkxZE1uWGk1U2hrQVlsQjd1S3FOZVBCQnEwSkMwYzRQdHFDc05pbC0tNVJNZVlNRDJIZUhaUDVUWXFyLUZaRmc4eWJCQQ?oc=5,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Boston Scientific (BSX) Plunges 10.3% to $51.69 - AlphaStreet. Summary: Boston Scientific (BSX) Plunges 10.3% to $51.69 &nbsp;&nbsp; AlphaStreet",0.0
2026-05-29T20:07:43+00:00,OXY,google_news,2026-05-27T21:51:44+00:00,Qtrex Quantum (Ticker: IINN) shows AME deal losses in pro forma results - Stock Titan,Qtrex Quantum (Ticker: IINN) shows AME deal losses in pro forma results &nbsp;&nbsp; Stock Titan,https://news.google.com/rss/articles/CBMiygFBVV95cUxPOXVPWWhKeG03bmJ0OTNxdEhRNkcwd0VGaUV3UGVxaVRpMWcxU2Q2WFczUC1fY052NzM5UFkydTY0NzZHRTgwYlAwTHBtU3ZicFZoXzJiNm91d0lEWGpIR1JVS0xlSl94NTRIYk1jS1AwUmhKNjFVRHE4X05fMHRhTDJSQUM2Z0ZKdXpMQ0dtZl9Fc3Ntd3ZURF9MY1g1WjI5RGsyWDMtNkxyZVJmNGhJYUJhMlkwVnJOeE5WMlBpTXRXd2x0Q3psNHRn?oc=5,"Ticker: OXY. Company: OXY. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Qtrex Quantum (Ticker: IINN) shows AME deal losses in pro forma results - Stock Titan. Summary: Qtrex Quantum (Ticker: IINN) shows AME deal losses in pro forma results &nbsp;&nbsp; Stock Titan",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-27T21:55:31+00:00,Boston Scientific (BSX) Device Succeeds in Over 93% of Patients in Its Pivotal Trial,"Boston Scientific Corporation (NYSE:BSX) is one of the best medical technology stocks to buy right now. On May 19, TD Cowen reiterated its Buy rating and $80 price target on Boston Scientific Corporation (NYSE:BSX). TD Cowen constructed its thesis around Boston Scientific’s Fracture IDE study. The study tested the company’s SEISMIQ 4CE Coronary Intravascular Lithotripsy […]",https://finance.yahoo.com/sectors/healthcare/articles/boston-scientific-bsx-device-succeeds-215531124.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Boston Scientific (BSX) Device Succeeds in Over 93% of Patients in Its Pivotal Trial. Summary: Boston Scientific Corporation (NYSE:BSX) is one of the best medical technology stocks to buy right now. On May 19, TD Cowen reiterated its Buy rating and $80 price target on Boston Scientific Corporation (NYSE:BSX). TD Cowen constructed its thesis around Boston Scientific’s Fracture IDE study. The study tested the company’s SEISMIQ 4CE Coronary Intravascular Lithotripsy […]",1.0
2026-05-29T20:07:43+00:00,LEN,google_news,2026-05-27T22:15:02+00:00,Lennar (LEN) Exceeds Market Returns: Some Facts to Consider - Yahoo Finance,Lennar (LEN) Exceeds Market Returns: Some Facts to Consider &nbsp;&nbsp; Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxQNk04Mm5zSUh0aVNMRGRwTkhDT21fTDFTc1A5QlpzRzd2Z0VFMG1Ld3c0R2lRelBNNUVWU05fMldrZzY4ZFEzLThReHVzU2dXZUd6SEctSFl5WHJkOGJ1QnMwSW0yek9aWkdyZ0tzNFFWQkNGcEp5Ti10VzVEQTdrRVk1ZnBsNXRoWlBUbHpJN0pHenlhT2JPZnVNaFJHR0k?oc=5,"Ticker: LEN. Company: LEN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Lennar (LEN) Exceeds Market Returns: Some Facts to Consider - Yahoo Finance. Summary: Lennar (LEN) Exceeds Market Returns: Some Facts to Consider &nbsp;&nbsp; Yahoo Finance",0.0
2026-05-29T20:07:43+00:00,LEN,yahoo,2026-05-27T22:15:02+00:00,Lennar (LEN) Exceeds Market Returns: Some Facts to Consider,"In the closing of the recent trading day, Lennar (LEN) stood at $90.96, denoting a +1.87% move from the preceding trading day.",https://finance.yahoo.com/markets/stocks/articles/lennar-len-exceeds-market-returns-221502206.html?.tsrc=rss,"Ticker: LEN. Company: LEN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Lennar (LEN) Exceeds Market Returns: Some Facts to Consider. Summary: In the closing of the recent trading day, Lennar (LEN) stood at $90.96, denoting a +1.87% move from the preceding trading day.",0.0
2026-05-29T20:07:43+00:00,ROP,google_news,2026-05-27T22:28:06+00:00,"Down 7.7% in 4 Weeks, Here's Why You Should You Buy the Dip in Roper Technologies (ROP) - MSN","Down 7.7% in 4 Weeks, Here's Why You Should You Buy the Dip in Roper Technologies (ROP) &nbsp;&nbsp; MSN",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOZ1RoX3ZSbERsX1RsbVFCeXJfcU13QnNZVUlOZTZlNzZ3d1BjMUlrNjhXWWZSZzJtUmVPMURLVmtIdDdBUTRKZTdiQm1fMlBWQnNLWkJldVhpb1ZUbmpJWmJGY2xrYk1kV2NvRUVTQWctdGxaVW01bEZoZVFFZjhYQWVnY0tXNkh0WFRMVTktNDE3NnVDWnpMckVJYUs1ZHlFVWw2VGdQQ1N4UXYwSUwyMGQzZHdEVWhCdno1V28waVZ2Z05nMW5JTnA2YjRENktp?oc=5,"Ticker: ROP. Company: ROP. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Down 7.7% in 4 Weeks, Here's Why You Should You Buy the Dip in Roper Technologies (ROP) - MSN. Summary: Down 7.7% in 4 Weeks, Here's Why You Should You Buy the Dip in Roper Technologies (ROP) &nbsp;&nbsp; MSN",1.0
